Run;Problem;Heuristic;Instance;Index;Fitness
0;SAT;ILS;0;48;2.0
0;SAT;ILS;0;49;2.0
0;SAT;ILS;0;50;2.0
0;SAT;ILS;0;51;2.0
0;SAT;ILS;0;52;2.0
0;SAT;ILS;0;53;2.0
0;SAT;ILS;0;54;2.0
0;SAT;ILS;0;55;2.0
0;SAT;ILS;0;56;2.0
0;SAT;ILS;0;57;2.0
0;SAT;ILS;0;58;2.0
0;SAT;ILS;0;59;2.0
0;SAT;ILS;0;60;2.0
0;SAT;ILS;0;61;2.0
0;SAT;ILS;0;62;2.0
0;SAT;ILS;0;63;2.0
0;SAT;ILS;0;64;2.0
0;SAT;ILS;0;65;2.0
0;SAT;ILS;0;66;2.0
0;SAT;ILS;0;67;2.0
0;SAT;ILS;0;68;2.0
0;SAT;ILS;0;69;2.0
0;SAT;ILS;0;70;2.0
0;SAT;ILS;0;71;2.0
0;SAT;ILS;0;72;2.0
0;SAT;ILS;0;73;2.0
0;SAT;ILS;0;74;2.0
0;SAT;ILS;0;75;2.0
0;SAT;ILS;0;76;2.0
0;SAT;ILS;0;77;2.0
0;SAT;ILS;0;78;2.0
0;SAT;ILS;0;79;2.0
0;SAT;ILS;0;80;2.0
0;SAT;ILS;0;81;2.0
0;SAT;ILS;0;82;2.0
0;SAT;ILS;0;83;2.0
0;SAT;ILS;0;84;2.0
0;SAT;ILS;0;85;2.0
0;SAT;ILS;0;86;2.0
0;SAT;ILS;0;87;2.0
0;SAT;ILS;0;88;2.0
0;SAT;ILS;0;89;2.0
0;SAT;ILS;0;90;2.0
0;SAT;ILS;0;91;2.0
0;SAT;ILS;0;92;2.0
0;SAT;ILS;0;93;2.0
0;SAT;ILS;0;94;2.0
0;SAT;ILS;0;95;2.0
0;SAT;ILS;0;96;2.0
0;SAT;ILS;0;97;2.0
0;SAT;ILS;0;98;2.0
0;SAT;ILS;0;99;2.0
0;SAT;ILS;0;100;2.0
0;SAT;ILS;1;0;433.0
0;SAT;ILS;1;1;30.0
0;SAT;ILS;1;2;28.0
0;SAT;ILS;1;3;24.0
0;SAT;ILS;1;4;23.0
0;SAT;ILS;1;5;23.0
0;SAT;ILS;1;6;23.0
0;SAT;ILS;1;7;23.0
0;SAT;ILS;1;8;23.0
0;SAT;ILS;1;9;23.0
0;SAT;ILS;1;10;23.0
0;SAT;ILS;1;11;23.0
0;SAT;ILS;1;12;22.0
0;SAT;ILS;1;13;22.0
0;SAT;ILS;1;14;21.0
0;SAT;ILS;1;15;21.0
0;SAT;ILS;1;16;21.0
0;SAT;ILS;1;17;21.0
0;SAT;ILS;1;18;21.0
0;SAT;ILS;1;19;21.0
0;SAT;ILS;1;20;21.0
0;SAT;ILS;1;21;21.0
0;SAT;ILS;1;22;21.0
0;SAT;ILS;1;23;21.0
0;SAT;ILS;1;24;21.0
0;SAT;ILS;1;25;21.0
0;SAT;ILS;1;26;21.0
0;SAT;ILS;1;27;21.0
0;SAT;ILS;1;28;21.0
0;SAT;ILS;1;29;21.0
0;SAT;ILS;1;30;21.0
0;SAT;ILS;1;31;21.0
0;SAT;ILS;1;32;21.0
0;SAT;ILS;1;33;21.0
0;SAT;ILS;1;34;21.0
0;SAT;ILS;1;35;21.0
0;SAT;ILS;1;36;21.0
0;SAT;ILS;1;37;21.0
0;SAT;ILS;1;38;21.0
0;SAT;ILS;1;39;21.0
0;SAT;ILS;1;40;21.0
0;SAT;ILS;1;41;21.0
0;SAT;ILS;1;42;21.0
0;SAT;ILS;1;43;21.0
0;SAT;ILS;1;44;21.0
0;SAT;ILS;1;45;21.0
0;SAT;ILS;1;46;20.0
0;SAT;ILS;1;47;20.0
0;SAT;ILS;1;48;20.0
0;SAT;ILS;1;49;20.0
0;SAT;ILS;1;50;20.0
0;SAT;ILS;1;51;20.0
0;SAT;ILS;1;52;20.0
0;SAT;ILS;1;53;20.0
0;SAT;ILS;1;54;20.0
0;SAT;ILS;1;55;20.0
0;SAT;ILS;1;56;20.0
0;SAT;ILS;1;57;20.0
0;SAT;ILS;1;58;20.0
0;SAT;ILS;1;59;20.0
0;SAT;ILS;1;60;20.0
0;SAT;ILS;1;61;20.0
0;SAT;ILS;1;62;20.0
0;SAT;ILS;1;63;20.0
0;SAT;ILS;1;64;20.0
0;SAT;ILS;1;65;20.0
0;SAT;ILS;1;66;20.0
0;SAT;ILS;1;67;20.0
0;SAT;ILS;1;68;20.0
0;SAT;ILS;1;69;20.0
0;SAT;ILS;1;70;20.0
0;SAT;ILS;1;71;20.0
0;SAT;ILS;1;72;20.0
0;SAT;ILS;1;73;20.0
0;SAT;ILS;1;74;20.0
0;SAT;ILS;1;75;20.0
0;SAT;ILS;1;76;20.0
0;SAT;ILS;1;77;20.0
0;SAT;ILS;1;78;20.0
0;SAT;ILS;1;79;20.0
0;SAT;ILS;1;80;20.0
0;SAT;ILS;1;81;20.0
0;SAT;ILS;1;82;20.0
0;SAT;ILS;1;83;20.0
0;SAT;ILS;1;84;20.0
0;SAT;ILS;1;85;20.0
0;SAT;ILS;1;86;20.0
0;SAT;ILS;1;87;20.0
0;SAT;ILS;1;88;20.0
0;SAT;ILS;1;89;20.0
0;SAT;ILS;1;90;20.0
0;SAT;ILS;1;91;20.0
0;SAT;ILS;1;92;20.0
0;SAT;ILS;1;93;20.0
0;SAT;ILS;1;94;20.0
0;SAT;ILS;1;95;20.0
0;SAT;ILS;1;96;20.0
0;SAT;ILS;1;97;20.0
0;SAT;ILS;1;98;20.0
0;SAT;ILS;1;99;20.0
0;SAT;ILS;1;100;20.0
0;SAT;AGLS;0;0;396.0
0;SAT;AGLS;0;1;215.0
0;SAT;AGLS;0;2;215.0
0;SAT;AGLS;0;3;215.0
0;SAT;AGLS;0;4;215.0
0;SAT;AGLS;0;5;214.0
0;SAT;AGLS;0;6;214.0
0;SAT;AGLS;0;7;213.0
0;SAT;AGLS;0;8;213.0
0;SAT;AGLS;0;9;201.0
0;SAT;AGLS;0;10;201.0
0;SAT;AGLS;0;11;201.0
0;SAT;AGLS;0;12;201.0
0;SAT;AGLS;0;13;201.0
0;SAT;AGLS;0;14;201.0
0;SAT;AGLS;0;15;201.0
0;SAT;AGLS;0;16;201.0
0;SAT;AGLS;0;17;201.0
0;SAT;AGLS;0;18;201.0
0;SAT;AGLS;0;19;201.0
0;SAT;AGLS;0;20;196.0
0;SAT;AGLS;0;21;196.0
0;SAT;AGLS;0;22;196.0
0;SAT;AGLS;0;23;196.0
0;SAT;AGLS;0;24;196.0
0;SAT;AGLS;0;25;196.0
0;SAT;AGLS;0;26;196.0
0;SAT;AGLS;0;27;196.0
0;SAT;AGLS;0;28;196.0
0;SAT;AGLS;0;29;196.0
0;SAT;AGLS;0;30;196.0
0;SAT;AGLS;0;31;196.0
0;SAT;AGLS;0;32;196.0
0;SAT;AGLS;0;33;196.0
0;SAT;AGLS;0;34;196.0
0;SAT;AGLS;0;35;196.0
0;SAT;AGLS;0;36;196.0
0;SAT;AGLS;0;37;196.0
0;SAT;AGLS;0;38;196.0
0;SAT;AGLS;0;39;196.0
0;SAT;AGLS;0;40;196.0
0;SAT;AGLS;0;41;196.0
0;SAT;AGLS;0;42;196.0
0;SAT;AGLS;0;43;196.0
0;SAT;AGLS;0;44;196.0
0;SAT;AGLS;0;45;196.0
0;SAT;AGLS;0;46;196.0
0;SAT;AGLS;0;47;196.0
0;SAT;AGLS;0;48;196.0
0;SAT;AGLS;0;49;196.0
0;SAT;AGLS;0;50;196.0
0;SAT;AGLS;0;51;196.0
0;SAT;AGLS;0;52;196.0
0;SAT;AGLS;0;53;196.0
0;SAT;AGLS;0;54;196.0
0;SAT;AGLS;0;55;196.0
0;SAT;AGLS;0;56;196.0
0;SAT;AGLS;0;57;196.0
0;SAT;AGLS;0;58;196.0
0;SAT;AGLS;0;59;196.0
0;SAT;AGLS;0;60;196.0
0;SAT;AGLS;0;61;196.0
0;SAT;AGLS;0;62;196.0
0;SAT;AGLS;0;63;196.0
0;SAT;AGLS;0;64;196.0
0;SAT;AGLS;0;65;196.0
0;SAT;AGLS;0;66;196.0
0;SAT;AGLS;0;67;196.0
0;SAT;AGLS;0;68;196.0
0;SAT;AGLS;0;69;196.0
0;SAT;AGLS;0;70;196.0
0;SAT;AGLS;0;71;196.0
0;SAT;AGLS;0;72;196.0
0;SAT;AGLS;0;73;196.0
0;SAT;AGLS;0;74;196.0
0;SAT;AGLS;0;75;196.0
0;SAT;AGLS;0;76;196.0
0;SAT;AGLS;0;77;196.0
0;SAT;AGLS;0;78;196.0
0;SAT;AGLS;0;79;196.0
0;SAT;AGLS;0;80;196.0
0;SAT;AGLS;0;81;196.0
0;SAT;AGLS;0;82;196.0
0;SAT;AGLS;0;83;196.0
0;SAT;AGLS;0;84;196.0
0;SAT;AGLS;0;85;196.0
0;SAT;AGLS;0;86;196.0
0;SAT;AGLS;0;87;196.0
0;SAT;AGLS;0;88;196.0
0;SAT;AGLS;0;89;196.0
0;SAT;AGLS;0;90;196.0
0;SAT;AGLS;0;91;196.0
0;SAT;AGLS;0;92;196.0
0;SAT;AGLS;0;93;196.0
0;SAT;AGLS;0;94;196.0
0;SAT;AGLS;0;95;196.0
0;SAT;AGLS;0;96;196.0
0;SAT;AGLS;0;97;196.0
0;SAT;AGLS;0;98;196.0
0;SAT;AGLS;0;99;196.0
0;SAT;AGLS;0;100;196.0
0;SAT;GLS;1;0;418.0
0;SAT;GLS;1;1;317.0
0;SAT;GLS;1;2;307.0
0;SAT;GLS;1;3;307.0
0;SAT;GLS;1;4;307.0
0;SAT;GLS;1;5;307.0
0;SAT;GLS;1;6;306.0
0;SAT;GLS;1;7;306.0
0;SAT;GLS;1;8;293.0
0;SAT;GLS;1;9;293.0
0;SAT;GLS;1;10;293.0
0;SAT;GLS;1;11;293.0
0;SAT;GLS;1;12;293.0
0;SAT;GLS;1;13;293.0
0;SAT;GLS;1;14;293.0
0;SAT;GLS;1;15;293.0
0;SAT;GLS;1;16;293.0
0;SAT;GLS;1;17;293.0
0;SAT;GLS;1;18;293.0
0;SAT;GLS;1;19;293.0
0;SAT;GLS;1;20;293.0
0;SAT;GLS;1;21;293.0
0;SAT;GLS;1;22;293.0
0;SAT;GLS;1;23;293.0
0;SAT;GLS;1;24;293.0
0;SAT;GLS;1;25;293.0
0;SAT;GLS;1;26;293.0
0;SAT;GLS;1;27;293.0
0;SAT;GLS;1;28;293.0
0;SAT;GLS;1;29;293.0
0;SAT;GLS;1;30;293.0
0;SAT;GLS;1;31;293.0
0;SAT;GLS;1;32;291.0
0;SAT;GLS;1;33;291.0
0;SAT;GLS;1;34;291.0
0;SAT;GLS;1;35;291.0
0;SAT;GLS;1;36;291.0
0;SAT;GLS;1;37;291.0
0;SAT;GLS;1;38;291.0
0;SAT;GLS;1;39;291.0
0;SAT;GLS;1;40;291.0
0;SAT;GLS;1;41;291.0
0;SAT;GLS;1;42;291.0
0;SAT;GLS;1;43;291.0
0;SAT;GLS;1;44;291.0
0;SAT;GLS;1;45;291.0
0;SAT;GLS;1;46;291.0
0;SAT;GLS;1;47;291.0
0;SAT;GLS;1;48;291.0
0;SAT;GLS;1;49;291.0
0;SAT;GLS;1;50;291.0
0;SAT;GLS;1;51;291.0
0;SAT;GLS;1;52;291.0
0;SAT;GLS;1;53;291.0
0;SAT;GLS;1;54;291.0
0;SAT;GLS;1;55;291.0
0;SAT;GLS;1;56;291.0
0;SAT;GLS;1;57;291.0
0;SAT;GLS;1;58;291.0
0;SAT;GLS;1;59;291.0
0;SAT;GLS;1;60;291.0
0;SAT;GLS;1;61;291.0
0;SAT;GLS;1;62;291.0
0;SAT;GLS;1;63;291.0
0;SAT;GLS;1;64;291.0
0;SAT;GLS;1;65;291.0
0;SAT;GLS;1;66;291.0
0;SAT;GLS;1;67;291.0
0;SAT;GLS;1;68;291.0
0;SAT;GLS;1;69;291.0
0;SAT;GLS;1;70;291.0
0;SAT;GLS;1;71;291.0
0;SAT;GLS;1;72;291.0
0;SAT;GLS;1;73;291.0
0;SAT;GLS;1;74;291.0
0;SAT;GLS;1;75;291.0
0;SAT;GLS;1;76;291.0
0;SAT;GLS;1;77;291.0
0;SAT;GLS;1;78;291.0
0;SAT;GLS;1;79;291.0
0;SAT;GLS;1;80;291.0
0;SAT;GLS;1;81;291.0
0;SAT;GLS;1;82;291.0
0;SAT;GLS;1;83;291.0
0;SAT;GLS;1;84;291.0
0;SAT;GLS;1;85;291.0
0;SAT;GLS;1;86;291.0
0;SAT;GLS;1;87;291.0
0;SAT;GLS;1;88;291.0
0;SAT;GLS;1;89;291.0
0;SAT;GLS;1;90;291.0
0;SAT;GLS;1;91;291.0
0;SAT;GLS;1;92;291.0
0;SAT;GLS;1;93;291.0
0;SAT;GLS;1;94;291.0
0;SAT;GLS;1;95;291.0
0;SAT;GLS;1;96;291.0
0;SAT;GLS;1;97;291.0
0;SAT;GLS;1;98;291.0
0;SAT;GLS;1;99;291.0
0;SAT;GLS;1;100;291.0
0;SAT;AGLS;1;0;418.0
0;SAT;AGLS;1;1;137.0
0;SAT;AGLS;1;2;135.0
0;SAT;AGLS;1;3;135.0
0;SAT;AGLS;1;4;135.0
0;SAT;AGLS;1;5;135.0
0;SAT;AGLS;1;6;131.0
0;SAT;AGLS;1;7;131.0
0;SAT;AGLS;1;8;131.0
0;SAT;AGLS;1;9;131.0
0;SAT;AGLS;1;10;131.0
0;SAT;AGLS;1;11;131.0
0;SAT;AGLS;1;12;131.0
0;SAT;AGLS;1;13;131.0
0;SAT;AGLS;1;14;131.0
0;SAT;AGLS;1;15;131.0
0;SAT;AGLS;1;16;131.0
0;SAT;AGLS;1;17;131.0
0;SAT;AGLS;1;18;131.0
0;SAT;AGLS;1;19;131.0
0;SAT;AGLS;1;20;131.0
0;SAT;AGLS;1;21;131.0
0;SAT;AGLS;1;22;131.0
0;SAT;AGLS;1;23;131.0
0;SAT;AGLS;1;24;131.0
0;SAT;AGLS;1;25;131.0
0;SAT;AGLS;1;26;131.0
0;SAT;AGLS;1;27;131.0
0;SAT;AGLS;1;28;131.0
0;SAT;AGLS;1;29;131.0
0;SAT;AGLS;1;30;131.0
0;SAT;AGLS;1;31;131.0
0;SAT;AGLS;1;32;131.0
0;SAT;AGLS;1;33;131.0
0;SAT;AGLS;1;34;131.0
0;SAT;AGLS;1;35;131.0
0;SAT;AGLS;1;36;131.0
0;SAT;AGLS;1;37;131.0
0;SAT;AGLS;1;38;131.0
0;SAT;AGLS;1;39;131.0
0;SAT;AGLS;1;40;131.0
0;SAT;AGLS;1;41;131.0
0;SAT;AGLS;1;42;131.0
0;SAT;AGLS;1;43;131.0
0;SAT;AGLS;1;44;130.0
0;SAT;AGLS;1;45;130.0
0;SAT;AGLS;1;46;130.0
0;SAT;AGLS;1;47;130.0
0;SAT;AGLS;1;48;130.0
0;SAT;AGLS;1;49;130.0
0;SAT;AGLS;1;50;130.0
0;SAT;AGLS;1;51;130.0
0;SAT;AGLS;1;52;130.0
0;SAT;AGLS;1;53;130.0
0;SAT;AGLS;1;54;130.0
0;SAT;AGLS;1;55;130.0
0;SAT;AGLS;1;56;130.0
0;SAT;AGLS;1;57;130.0
0;SAT;AGLS;1;58;130.0
0;SAT;AGLS;1;59;130.0
0;SAT;AGLS;1;60;130.0
0;SAT;AGLS;1;61;130.0
0;SAT;AGLS;1;62;130.0
0;SAT;AGLS;1;63;130.0
0;SAT;AGLS;1;64;130.0
0;SAT;AGLS;1;65;129.0
0;SAT;AGLS;1;66;129.0
0;SAT;AGLS;1;67;129.0
0;SAT;AGLS;1;68;129.0
0;SAT;AGLS;1;69;129.0
0;SAT;AGLS;1;70;129.0
0;SAT;AGLS;1;71;129.0
0;SAT;AGLS;1;72;129.0
0;SAT;AGLS;1;73;129.0
0;SAT;AGLS;1;74;129.0
0;SAT;AGLS;1;75;129.0
0;SAT;AGLS;1;76;129.0
0;SAT;AGLS;1;77;129.0
0;SAT;AGLS;1;78;129.0
0;SAT;AGLS;1;79;129.0
0;SAT;AGLS;1;80;129.0
0;SAT;AGLS;1;81;129.0
0;SAT;AGLS;1;82;129.0
0;SAT;AGLS;1;83;129.0
0;SAT;AGLS;1;84;129.0
0;SAT;AGLS;1;85;129.0
0;SAT;AGLS;1;86;129.0
0;SAT;AGLS;1;87;129.0
0;SAT;AGLS;1;88;129.0
0;SAT;AGLS;1;89;129.0
0;SAT;AGLS;1;90;129.0
0;SAT;AGLS;1;91;129.0
0;SAT;AGLS;1;92;129.0
0;SAT;AGLS;1;93;129.0
0;SAT;AGLS;1;94;129.0
0;SAT;AGLS;1;95;129.0
0;SAT;AGLS;1;96;129.0
0;SAT;AGLS;1;97;129.0
0;SAT;AGLS;1;98;129.0
0;SAT;AGLS;1;99;129.0
0;SAT;AGLS;1;100;129.0
0;SAT;ILS;2;0;450.0
0;SAT;ILS;2;1;19.0
0;SAT;ILS;2;2;19.0
0;SAT;ILS;2;3;19.0
0;SAT;ILS;2;4;19.0
0;SAT;ILS;2;5;19.0
0;SAT;ILS;2;6;19.0
0;SAT;ILS;2;7;19.0
0;SAT;ILS;2;8;19.0
0;SAT;ILS;2;9;19.0
0;SAT;ILS;2;10;19.0
0;SAT;ILS;2;11;19.0
0;SAT;ILS;2;12;19.0
0;SAT;ILS;2;13;19.0
0;SAT;ILS;2;14;19.0
0;SAT;ILS;2;15;19.0
0;SAT;ILS;2;16;19.0
0;SAT;ILS;2;17;19.0
0;SAT;ILS;2;18;19.0
0;SAT;ILS;2;19;19.0
0;SAT;ILS;2;20;19.0
0;SAT;ILS;2;21;19.0
0;SAT;ILS;2;22;19.0
0;SAT;ILS;2;23;19.0
0;SAT;ILS;2;24;19.0
0;SAT;ILS;2;25;19.0
0;SAT;ILS;2;26;19.0
0;SAT;ILS;2;27;19.0
0;SAT;ILS;2;28;19.0
0;SAT;ILS;2;29;19.0
0;SAT;ILS;2;30;19.0
0;SAT;ILS;2;31;19.0
0;SAT;ILS;2;32;18.0
0;SAT;ILS;2;33;15.0
0;SAT;ILS;2;34;15.0
0;SAT;ILS;2;35;15.0
0;SAT;ILS;2;36;15.0
0;SAT;ILS;2;37;15.0
0;SAT;ILS;2;38;15.0
0;SAT;ILS;2;39;15.0
0;SAT;ILS;2;40;15.0
0;SAT;ILS;2;41;15.0
0;SAT;ILS;2;42;15.0
0;SAT;ILS;2;43;15.0
0;SAT;ILS;2;44;15.0
0;SAT;ILS;2;45;15.0
0;SAT;ILS;2;46;15.0
0;SAT;ILS;2;47;15.0
0;SAT;ILS;2;48;15.0
0;SAT;ILS;2;49;15.0
0;SAT;ILS;2;50;15.0
0;SAT;ILS;2;51;15.0
0;SAT;ILS;2;52;15.0
0;SAT;ILS;2;53;15.0
0;SAT;ILS;2;54;15.0
0;SAT;ILS;2;55;15.0
0;SAT;ILS;2;56;15.0
0;SAT;ILS;2;57;15.0
0;SAT;ILS;2;58;15.0
0;SAT;ILS;2;59;15.0
0;SAT;ILS;2;60;15.0
0;SAT;ILS;2;61;15.0
0;SAT;ILS;2;62;15.0
0;SAT;ILS;2;63;15.0
0;SAT;ILS;2;64;15.0
0;SAT;ILS;2;65;15.0
0;SAT;ILS;2;66;15.0
0;SAT;ILS;2;67;15.0
0;SAT;ILS;2;68;15.0
0;SAT;ILS;2;69;15.0
0;SAT;ILS;2;70;15.0
0;SAT;ILS;2;71;15.0
0;SAT;ILS;2;72;15.0
0;SAT;ILS;2;73;15.0
0;SAT;ILS;2;74;15.0
0;SAT;ILS;2;75;15.0
0;SAT;ILS;2;76;15.0
0;SAT;ILS;2;77;15.0
0;SAT;ILS;2;78;15.0
0;SAT;ILS;2;79;15.0
0;SAT;ILS;2;80;15.0
0;SAT;ILS;2;81;15.0
0;SAT;ILS;2;82;15.0
0;SAT;ILS;2;83;15.0
0;SAT;ILS;2;84;15.0
0;SAT;ILS;2;85;15.0
0;SAT;ILS;2;86;15.0
0;SAT;ILS;2;87;15.0
0;SAT;ILS;2;88;15.0
0;SAT;ILS;2;89;15.0
0;SAT;ILS;2;90;15.0
0;SAT;ILS;2;91;15.0
0;SAT;ILS;2;92;15.0
0;SAT;ILS;2;93;15.0
0;SAT;ILS;2;94;15.0
0;SAT;ILS;2;95;15.0
0;SAT;ILS;2;96;15.0
0;SAT;ILS;2;97;15.0
0;SAT;ILS;2;98;15.0
0;SAT;ILS;2;99;15.0
0;SAT;ILS;2;100;15.0
0;SAT;GLS;2;0;419.0
0;SAT;GLS;2;1;169.0
0;SAT;GLS;2;2;167.0
0;SAT;GLS;2;3;167.0
0;SAT;GLS;2;4;167.0
0;SAT;GLS;2;5;167.0
0;SAT;GLS;2;6;167.0
0;SAT;GLS;2;7;166.0
0;SAT;GLS;2;8;165.0
0;SAT;GLS;2;9;165.0
0;SAT;GLS;2;10;165.0
0;SAT;GLS;2;11;165.0
0;SAT;GLS;2;12;165.0
0;SAT;GLS;2;13;164.0
0;SAT;GLS;2;14;164.0
0;SAT;GLS;2;15;164.0
0;SAT;GLS;2;16;164.0
0;SAT;GLS;2;17;164.0
0;SAT;GLS;2;18;164.0
0;SAT;GLS;2;19;164.0
0;SAT;GLS;2;20;164.0
0;SAT;GLS;2;21;164.0
0;SAT;GLS;2;22;164.0
0;SAT;GLS;2;23;164.0
0;SAT;GLS;2;24;164.0
0;SAT;GLS;2;25;164.0
0;SAT;GLS;2;26;164.0
0;SAT;GLS;2;27;164.0
0;SAT;GLS;2;28;164.0
0;SAT;GLS;2;29;164.0
0;SAT;GLS;2;30;164.0
0;SAT;GLS;2;31;164.0
0;SAT;GLS;2;32;164.0
0;SAT;GLS;2;33;164.0
0;SAT;GLS;2;34;164.0
0;SAT;GLS;2;35;164.0
0;SAT;GLS;2;36;164.0
0;SAT;GLS;2;37;164.0
0;SAT;GLS;2;38;164.0
0;SAT;GLS;2;39;164.0
0;SAT;GLS;2;40;164.0
0;SAT;GLS;2;41;164.0
0;SAT;GLS;2;42;164.0
0;SAT;GLS;2;43;163.0
0;SAT;GLS;2;44;162.0
0;SAT;GLS;2;45;162.0
0;SAT;GLS;2;46;162.0
0;SAT;GLS;2;47;162.0
0;SAT;GLS;2;48;162.0
0;SAT;GLS;2;49;162.0
0;SAT;GLS;2;50;162.0
0;SAT;GLS;2;51;162.0
0;SAT;GLS;2;52;162.0
0;SAT;GLS;2;53;162.0
0;SAT;GLS;2;54;162.0
0;SAT;GLS;2;55;162.0
